product_url,product_color,product_image,product_image_main,product_title,product_description,product_price,image_path
https://www2.hm.com/en_in/productpage.1197655001.html,Grey marl,,"https://lp2.hm.com/hmgoepprod?set=source[/de/1c/de1c190d80727a796d55534c00d7f70deadc518e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Knitted skirt,,"Rs.2,199.00",/content/images_woman/7493b1cc-e5fa-4415-8fc4-13b2cd8060b8.jpg
https://www2.hm.com/en_in/productpage.1128740002.html,Bright blue,,"https://lp2.hm.com/hmgoepprod?set=source[/4b/12/4b12e95a34c0aa998ec97d68baa57d2382b4aa9b.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Cotton poplin shirt,,"Rs.1,999.00",/content/images_woman/39c68ae0-5c86-4396-97c2-2d51c92b73fa.jpg
https://www2.hm.com/en_in/productpage.1186910001.html,Blue/Light pink/Dark blue,,"https://lp2.hm.com/hmgoepprod?set=source[/1a/bf/1abf36ca11d725ec7a5ee09b987ecb37cc57b858.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",3-pack invisible hipster briefs,,"Rs.1,299.00",/content/images_woman/27373e63-cd40-4022-a2e6-9ba8f2c71aad.jpg
https://www2.hm.com/en_in/productpage.1196909010.html,Mole,,"https://lp2.hm.com/hmgoepprod?set=source[/6b/ce/6bce3c543bcd51b49c6ca8eae55ae569568bd6e0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Sweatshirt,,"Rs.1,299.00",/content/images_woman/4a574b29-2236-49d8-9aef-acbaee855480.jpg
https://www2.hm.com/en_in/productpage.1152960002.html,Light beige,,"https://lp2.hm.com/hmgoepprod?set=source[/69/14/691448495a9dd9a04b2bf2bac32d8d47cc4b4419.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Gathered dress,,"Rs.2,999.00",/content/images_woman/d22ee9b4-cf9f-43c6-abc3-01198bbc60ac.jpg
https://www2.hm.com/en_in/productpage.1211728001.html,Light grey marl,,"https://lp2.hm.com/hmgoepprod?set=source[/0d/2a/0d2a3230a26f9e1212bc7604979b133746000c33.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Sweatshirt,,"Rs.2,299.00",/content/images_woman/190e8fdf-62ec-45b0-90d4-5d8ee214c9fe.jpg
https://www2.hm.com/en_in/productpage.1152960001.html,Orange,,"https://lp2.hm.com/hmgoepprod?set=source[/69/13/69134a2651f399a865aac4c2ff692afaa45b43f8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Gathered dress,,"Rs.2,999.00",/content/images_woman/d077c1a2-7d51-4267-8097-e93767f5c0e0.jpg
https://www2.hm.com/en_in/productpage.1077848004.html,Light grey marl,,"https://lp2.hm.com/hmgoepprod?set=source[/2d/58/2d581036f806ccaaf3d18633412ebce8cd9959c6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/fullscreen]",Zip-top sweatshirt,,"Rs.1,499.00",/content/images_woman/1e1e7aeb-e8a8-4afc-9fc0-d760d1da06ed.jpg
https://www2.hm.com/en_in/productpage.1210636001.html,Cream,,"https://lp2.hm.com/hmgoepprod?set=source[/82/c3/82c3387375753620febeb1d17f280ce2cd0d8348.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Oversized frill-trimmed sweatshirt,,"Rs.1,499.00",/content/images_woman/be3b7a59-fda6-4a24-aa7a-e63b607a88fe.jpg
https://www2.hm.com/en_in/productpage.1137680014.html,Dark brown/Zebra print,,"https://lp2.hm.com/hmgoepprod?set=source[/e5/c6/e5c65a634f981c42862f6006822e96739a9a9e21.jpg],origin[dam],category[ladies_divided_new_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/fullscreen]",Linen-blend pull-on shorts,,"Rs.1,399.00",/content/images_woman/e320b0bc-21bc-4620-b5bb-f4b877f608df.jpg
