product_url,product_color,product_image,product_image_main,product_title,product_description,product_price,image_path
https://www2.hm.com/en_in/productpage.1011828071.html,Cream/Striped,,"https://lp2.hm.com/hmgoepprod?set=source[/67/16/6716d1c957cb318ba2203b5c733921bca32fbbd4.jpg],origin[dam],category[ladies_hoodiesswetshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Sweatshirt,,"Rs.1,499.00",/content/drive/MyDrive/images_temp_1000/63ad97ed-3d2a-49ba-9013-233c88b5c7c1.jpg
https://www2.hm.com/en_in/productpage.1209799003.html,Khaki green,,"https://lp2.hm.com/hmgoepprod?set=source[/e2/70/e2709169543fb851b90720832833918ec8a98669.jpg],origin[dam],category[ladies_maternity_bottoms],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",MAMA Linen-blend trousers,,"Rs.2,699.00",/content/drive/MyDrive/images_temp_1000/f5bb10ed-c8c6-4eb4-ae03-0e240e9ba67f.jpg
https://www2.hm.com/en_in/productpage.1001372008.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/2a/85/2a85b62136344324effc1d6d758c3c3be4dbd313.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",MAMA Seamless leggings,,"Rs.1,799.00",/content/drive/MyDrive/images_temp_1000/8adff9d2-6bc5-49fa-8e2b-6efc24cb1739.jpg
https://www2.hm.com/en_in/productpage.1225109002.html,Coral,,"https://lp2.hm.com/hmgoepprod?set=source[/83/30/83307648c2048e62cac7d2df2fff9d583de29b00.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Smocked cotton dress,,"Rs.2,699.00",/content/drive/MyDrive/images_temp_1000/5f1eb286-c8bd-4abc-ad7b-fc4cece58891.jpg
https://www2.hm.com/en_in/productpage.1225554001.html,Blue/Striped,,"https://lp2.hm.com/hmgoepprod?set=source[/09/56/0956b118fab4d2363100ea13526443fd5b853194.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Frill-trimmed seersucker blouse,,"Rs.1,999.00",/content/drive/MyDrive/images_temp_1000/b62272ad-ac7c-48f5-be4e-3ca34fed444f.jpg
https://www2.hm.com/en_in/productpage.1218642002.html,Powder pink/Cream,,"https://lp2.hm.com/hmgoepprod?set=source[/fc/c8/fcc82f229e30924a0f01d92d126e4ab61e578449.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",2-pack non-padded lace soft bras,,"Rs.1,499.00",/content/drive/MyDrive/images_temp_1000/0db48cb5-52d8-4900-87e4-317ca42364dc.jpg
https://www2.hm.com/en_in/productpage.1213786001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/92/fc/92fcf8584a4d1106c39254f643500638e59d24e1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Satin dressing gown,,"Rs.2,699.00",/content/drive/MyDrive/images_temp_1000/ebeddb69-21f4-4900-a455-fa1b873e7b2d.jpg
https://www2.hm.com/en_in/productpage.1209532003.html,Red,,"https://lp2.hm.com/hmgoepprod?set=source[/ad/02/ad0225fb8ce8f8a646c81fdf94306b00cec84dbe.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Textured jersey top,,Rs.799.00,/content/drive/MyDrive/images_temp_1000/d2d2490f-05e4-4d9f-96ae-263af8e7d7f8.jpg
https://www2.hm.com/en_in/productpage.1212643002.html,Natural white,,"https://lp2.hm.com/hmgoepprod?set=source[/ae/2d/ae2d43bca2752545a63373d251a1108fd61e6b28.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Textured-weave crossbody bag,,"Rs.1,999.00",/content/drive/MyDrive/images_temp_1000/df77ae14-9bcf-426d-8824-1f1e9ac6751a.jpg
https://www2.hm.com/en_in/productpage.1121737001.html,Beige/Black,,"https://lp2.hm.com/hmgoepprod?set=source[/7f/8a/7f8a75dd2f44fc61965733807d5feb0928ec5ac5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",2-pack non-wired push-up bras,,"Rs.1,799.00",/content/drive/MyDrive/images_temp_1000/3dae9e8e-f568-4c77-bd24-2f5749b7b305.jpg
https://www2.hm.com/en_in/productpage.1195781001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/bf/63/bf63d80dd0be0519f40fc068d8b5b5a3f05782d5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Ribbed T-shirt,,Rs.699.00,/content/drive/MyDrive/images_temp_1000/be26cf07-bf01-4a1d-b082-750b06df079b.jpg
https://www2.hm.com/en_in/productpage.1228848001.html,Light denim blue,,"https://lp2.hm.com/hmgoepprod?set=source[/c5/6c/c56c69070194b959c63f231a4cccb89757a8a1d2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Baggy Regular Jeans,,"Rs.2,999.00",/content/drive/MyDrive/images_temp_1000/48903f54-7c2d-41bb-8005-91f92cd7d3eb.jpg
https://www2.hm.com/en_in/productpage.1228924001.html,White,,"https://lp2.hm.com/hmgoepprod?set=source[/3f/aa/3faa2f7c863c659b605bcd451c88486f1c06c14b.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Modal-blend utility shirt,,"Rs.1,999.00",/content/drive/MyDrive/images_temp_1000/071a22db-7bb2-4456-94bd-1c8053d04a67.jpg
https://www2.hm.com/en_in/productpage.1177825004.html,White,,"https://lp2.hm.com/hmgoepprod?set=source[/3f/2b/3f2b0be88db9ba994fb7356697fd55455d6c92c9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Cropped vest top,,Rs.799.00,/content/drive/MyDrive/images_temp_1000/66e48fc6-4350-4231-93ea-3f1392ca6a51.jpg
https://www2.hm.com/en_in/productpage.1017518015.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/46/e4/46e414de7aaf159751b251cd5fbebd1a14781eae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Shopper,,"Rs.1,999.00",/content/drive/MyDrive/images_temp_1000/abd48f26-bd3f-42d8-b51c-d7e37f4e1234.jpg
https://www2.hm.com/en_in/productpage.0579541072.html,Cream,,"https://lp2.hm.com/hmgoepprod?set=source[/80/e1/80e1a679b742f24290ed9728252ffa80d29cfbcb.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Fine-knit cardigan,,Rs.999.00,/content/drive/MyDrive/images_temp_1000/2fe06f0f-a9b1-4de7-8549-ef64091d7973.jpg
https://www2.hm.com/en_in/productpage.1224371001.html,Gold-coloured,,"https://lp2.hm.com/hmgoepprod?set=source[/e5/5f/e55f46ee57b88d71c939920720d961f803311a61.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",3 pairs hoop earrings,,Rs.699.00,/content/drive/MyDrive/images_temp_1000/6d09780e-3f19-4c39-ba3f-9c09e7420f5a.jpg
https://www2.hm.com/en_in/productpage.1221612001.html,White/Blue floral,,"https://lp2.hm.com/hmgoepprod?set=source[/b0/7c/b07cd26c9c688e7a4acb60c583902466619ac6f9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Linen-blend blouse,,"Rs.1,499.00",/content/drive/MyDrive/images_temp_1000/c83f9b28-5466-4922-9064-10a3f8a18924.jpg
https://www2.hm.com/en_in/productpage.1220001001.html,Cream/Geometric pattern,,"https://lp2.hm.com/hmgoepprod?set=source[/7b/4c/7b4c89e1aaf33f8b1b11a220c9b0b798159bdc64.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Linen-blend wrap dress,,"Rs.2,699.00",/content/drive/MyDrive/images_temp_1000/d3cf74da-e73f-415d-9a82-d89e0a3e1be5.jpg
https://www2.hm.com/en_in/productpage.1206628004.html,Cream/Johnny Cash,,"https://lp2.hm.com/hmgoepprod?set=source[/4f/d0/4fd08a069701d6d7b95652231c406aaf4b91c5de.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Oversized printed T-shirt,,"Rs.1,299.00",/content/drive/MyDrive/images_temp_1000/82e60a58-fd57-4a8b-84e1-c789bd280a1a.jpg
https://www2.hm.com/en_in/productpage.1191700010.html,Greige,,"https://lp2.hm.com/hmgoepprod?set=source[/04/54/045458575c93306d541cf9a86a96bc4d33af2d70.jpg],origin[dam],category[ladies_basics_tops_longsleeve],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Long-sleeved microfibre top,,"Rs.1,299.00",/content/drive/MyDrive/images_temp_1000/6a8efbd8-a75e-44d1-8a7c-a4eb4d6ea323.jpg
https://www2.hm.com/en_in/productpage.1206333003.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/25/a0/25a0b8f44deb9548e836f217fa9d28870ee9c6bc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Cotton tube top,,Rs.699.00,/content/drive/MyDrive/images_temp_1000/2e0cdbdf-a858-4115-b809-30529b827380.jpg
https://www2.hm.com/en_in/productpage.1170151002.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/8e/cc/8ecc874895f31eabea7700bba6811a0844fecccf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Twist-detail peplum top,,"Rs.1,499.00",/content/drive/MyDrive/images_temp_1000/f5bc7642-64e1-4768-802f-0b577381527a.jpg
https://www2.hm.com/en_in/productpage.1207485002.html,Beige,,"https://lp2.hm.com/hmgoepprod?set=source[/91/78/91782d12aebabfae821115143743a086ad6c5f9e.jpg],origin[dam],category[ladies_nightwear],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Jersey pyjamas,,"Rs.2,299.00",/content/drive/MyDrive/images_temp_1000/9504c7b0-9ceb-4fb7-9042-42563d3e949c.jpg
https://www2.hm.com/en_in/productpage.1221528001.html,Black/White patterned,,"https://lp2.hm.com/hmgoepprod?set=source[/1d/09/1d0970089ddbb8675fece3aa5d42a929c58e9829.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Tie-belt dress,,"Rs.1,999.00",/content/drive/MyDrive/images_temp_1000/5b58a719-2158-45ae-81e6-f11e75657cab.jpg
